id,payload
en_208,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""Warnock, who won a shortened term to the seat in a 2020\u201321 special election, was nominated in the May 24 primary for a full term with minimal opposition."", ""Extracted_Claims"": [""Warnock won a shortened term to the seat"", ""Warnock won a shortened term to the seat in a special election"", ""The special election took place in 2020-21"", ""Warnock participated in the Democratic primary"", ""Warnock's nomination faced minimal opposition"", ""Warnock was nominated for a full term on May 24"", ""Warnock was nominated for a full term at the primary""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/uWFRDGc7TUM.mp4""}"
en_209,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""Walker, who was endorsed by former president Donald Trump and Senate Minority Leader Mitch McConnell, won the Republican nomination with 68% of the vote."", ""Extracted_Claims"": [""Walker was endorsed by former president Donald Trump"", ""Walker was endorsed by Senate Minority Leader Mitch McConnell"", ""Walker received 68% of the vote for the Republican nomination"", ""Walker won the Republican nomination""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/uWFRDGc7TUM.mp4""}"
en_210,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""It was the first U.S. Senate election in Georgia history and among five nationwide since the passage of the Seventeenth Amendment in 1913 in which both major party nominees were Black."", ""Extracted_Claims"": [""There was a U.S. Senate election in Georgia"", ""There were five U.S. Senate elections where both major party nominees were black between 1913 and 2022"", ""The Seventeenth Amendment passed in 1913"", ""There were no U.S. Senate Elections in Georgia where both major party nominees were black from 1913 to 2022"", ""This was the first U.S. Senate Election in Georgia where both major party nominees were black""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/uWFRDGc7TUM.mp4""}"
en_211,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""This was the fifth runoff in Georgia since they were introduced in 1964."", ""Extracted_Claims"": [""This was the fifth runoff election in Georgia"", ""A runoff occurred in this election"", ""Runoffs were introduced in Georgia in 1964""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/uWFRDGc7TUM.mp4""}"
en_212,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""In the November 8 election, Warnock received 49.4% of the vote and Walker received 48.5%, triggering the December 6 runoff."", ""Extracted_Claims"": [""The election took place on November 8"", ""Warnock received 49.4% of the votes in the November 8 election"", ""Walker received 48.5% of the votes in the November 8 election"", ""The results of the November 8 election triggered a runoff election"", ""The runoff election took place on December 6""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/uWFRDGc7TUM.mp4""}"
en_213,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""Warnock defeated Walker by a 2.8% margin in the runoff and became the first African-American from Georgia elected to a full term in the U.S. Senate."", ""Extracted_Claims"": [""Warnock defeated Walker"", ""Warnock won in a runoff election"", ""Warnock won by a margin of 2.8%"", ""Warnock became the first African-American from Georgia elected to a full term in the U.S. Senate""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/uWFRDGc7TUM.mp4""}"
en_214,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""Warnock's victory also secured an outright majority for Senate Democrats for the first time since 2015, with a net gain of one seat in the 2022 midterms."", ""Extracted_Claims"": [""Warnock won the election"", ""Warnock is a Democrat"", ""The election was part of the 2022 midterms"", ""Warnock\u2019s victory secured a democratic senate majority "", ""Democrats did not have an outright majority in the US Senate from 2015 to 2022"", ""Democrats had a net gain of one seat in the 2022 midterm elections""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/uWFRDGc7TUM.mp4""}"
en_215,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""It was the third-closest Senate election of the 2022 midterms after Nevada and Wisconsin."", ""Extracted_Claims"": [""The election was the third-closest Senate race of the 2022 midterms"", ""The election was part of the 2022 midterms"", ""Nevada had a close Senate election"", ""Nevada\u2019s senate race was closer than Georgia\u2019s senate race"", ""Wisconsin had a close Senate election"", ""Wisconsin's senate race was closer than Georgia\u2019s senate race""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/uWFRDGc7TUM.mp4""}"
en_216,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""This is the first time since 1990 that a Democratic senator from Georgia won re-election and the first time since 1974 that a Democrat won re-election to the Class 3 seat."", ""Extracted_Claims"": [""The Democratic senator from Georgia was the incumbent senator"", ""The Democratic senator from Georgia won re-election"", ""A Democratic senator from Georgia did not win re-election between 1990 and 2022"", ""The Democratic senator won Georgia\u2019s Class 3 seat"", ""A Democratic senator from Georgia did not win re-election to the class 3 seat between 1974 and 2022""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/uWFRDGc7TUM.mp4""}"
en_217,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""This was the first time a Democrat won a full term to this seat since 1986."", ""Extracted_Claims"": [""A Democrat won the election for the Class 3 Seat"", ""A Democrat did not will a full term to the Class 3 Seat between 1986 and 2022""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/uWFRDGc7TUM.mp4""}"
en_218,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""The 2022 United States Senate election in Georgia was held on November 8, 2022, to elect a member of the U.S. Senate to represent the state of Georgia."", ""Extracted_Claims"": [""The election was held on November 8, 2022"", ""The election was for a U.S. Senate position"", ""The election was to represent Georgia"", ""The election took place""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/KOnFkleRZlM.mp4""}"
en_219,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""Incumbent Democratic senator Raphael Warnock won his first full term in office, defeating Republican former football player Herschel Walker."", ""Extracted_Claims"": [""Raphael Warnock is a Democrat"", ""Raphael Warnock was the incumbent senator"", ""Raphael Warnock won his first full term in office"", ""Raphael Warnock's previous term was not a full term"", ""Herschel Walker is a Republican"", ""Herschel Walker is a former football player""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/KOnFkleRZlM.mp4""}"
en_220,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""Under Georgia's two-round system, Warnock was re-elected in a runoff election on December 6 after neither candidate received over 50% of the vote on November 8."", ""Extracted_Claims"": [""Georgia has a two-round election system"", ""The runoff election is part of the two-round election system in Georgia"", ""A run off election occurs when no candidate receives 50% of the vote"", ""Neither candidate received more than 50% of the vote in the first election"", ""The runoff election took place on December 6"", ""Warnock won the runoff election"", ""Warnock was the incumbent candidate"", ""The first election took place on November 8""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/KOnFkleRZlM.mp4""}"
en_221,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""Warnock's win was the only statewide victory for Democrats in Georgia in 2022, as Republicans swept all other races."", ""Extracted_Claims"": [""Warnock won the election"", ""Warnock is a Democrat"", ""Warnock's win was a statewide victory"", ""Democrats did not win any other statewide races in Georgia in 2022"", ""Republicans won all other races in Georgia in 2022""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/KOnFkleRZlM.mp4""}"
en_222,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""Warnock, who won a shortened term to the seat in a 2020\u201321 special election, was nominated in the May 24 primary for a full term with minimal opposition."", ""Extracted_Claims"": [""Warnock won a shortened term to the seat"", ""Warnock won a shortened term to the seat in a special election"", ""The special election took place in 2020-21"", ""Warnock participated in the Democratic primary"", ""Warnock's nomination faced minimal opposition"", ""Warnock was nominated for a full term on May 24"", ""Warnock was nominated for a full term at the primary""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/KOnFkleRZlM.mp4""}"
en_223,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""Walker, who was endorsed by former president Donald Trump and Senate Minority Leader Mitch McConnell, won the Republican nomination with 68% of the vote."", ""Extracted_Claims"": [""Walker was endorsed by former president Donald Trump"", ""Walker was endorsed by Senate Minority Leader Mitch McConnell"", ""Walker received 68% of the vote for the Republican nomination"", ""Walker won the Republican nomination""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/KOnFkleRZlM.mp4""}"
en_224,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""It was the first U.S. Senate election in Georgia history and among five nationwide since the passage of the Seventeenth Amendment in 1913 in which both major party nominees were Black."", ""Extracted_Claims"": [""There was a U.S. Senate election in Georgia"", ""There were five U.S. Senate elections where both major party nominees were black between 1913 and 2022"", ""The Seventeenth Amendment passed in 1913"", ""There were no U.S. Senate Elections in Georgia where both major party nominees were black from 1913 to 2022"", ""This was the first U.S. Senate Election in Georgia where both major party nominees were black""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/KOnFkleRZlM.mp4""}"
en_225,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""This was the fifth runoff in Georgia since they were introduced in 1964."", ""Extracted_Claims"": [""This was the fifth runoff election in Georgia"", ""A runoff occurred in this election"", ""Runoffs were introduced in Georgia in 1964""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/KOnFkleRZlM.mp4""}"
en_226,"{""Wiki_Title"": ""2022 United States Senate election in Georgia"", ""Claim_Sentence"": ""In the November 8 election, Warnock received 49.4% of the vote and Walker received 48.5%, triggering the December 6 runoff."", ""Extracted_Claims"": [""The election took place on November 8"", ""Warnock received 49.4% of the votes in the November 8 election"", ""Walker received 48.5% of the votes in the November 8 election"", ""The results of the November 8 election triggered a runoff election"", ""The runoff election took place on December 6""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/KOnFkleRZlM.mp4""}"
